Inteiro Teor;Título;Estágio;Órgão;Amostras
https://pje.trt2.jus.br/jurisprudencia/627c0703cb82c0272175da1dda1872af;Processo ATOrd - 1000958-27.2020.5.02.0053;Sentença - Data de assinatura: 12/01/2022;Órgão julgador: 53ª Vara do Trabalho de São Paulo;• - Auxiliar o cozinheiro no preparo de filé à parmegiana, arroz e calabresa frita. Atividade realizada apenas quando necessário (não era diária).”No que diz respeito aos equipamentos de proteção individuais, o expert informou que:...
https://pje.trt2.jus.br/jurisprudencia/40f9be428abc61c242f8b55dcf8e689f;Processo ATOrd - 1001061-82.2020.5.02.0716;Sentença - Data de assinatura: 06/01/2022;Órgão julgador: 16ª Vara do Trabalho de São Paulo - Zona Sul;"• Informa a testemunha convidada pela ré : ""ele foi mandado embora por conta de encomendas que ele fazia de papel arroz, ele fazia para ajudar na renda dele, então ele foi avisar para ela que ele estava fazendo isso pois ela não fazia mais, então ela não aceitou isso e deu justa causa para ele; que não presenciou o reclamante fazendo encomenda particular para cliente da reclamada”...."
https://pje.trt2.jus.br/jurisprudencia/ac70100ac2fa5f9fb009d5d77a3e004a;Processo ATSum - 1000497-39.2021.5.02.0241;Sentença - Data de assinatura: 04/01/2022;Órgão julgador: 1ª Vara do Trabalho de Cotia;"• foi dispensado por justa causa sob a alegação de que teria xingado a cozinheira, mas tal fato não ocorreu; que apenas reclamou do cardápio; que se serviu apenas de arroz e foi sentar na mesa, não havendo tempo da cozinheira lhe oferecer outra mistura (...).“ – itálico acrescido...."
https://pje.trt2.jus.br/jurisprudencia/674a71203af7944d39dd8d6813566293;Processo ATSum - 1001302-65.2020.5.02.0713;Sentença - Data de assinatura: 28/12/2021;Órgão julgador: 13ª Vara do Trabalho de São Paulo - Zona Sul;• Sob este contexto, se indigitada cláusula menciona que “as empresas fornecerão refeições nos locais de trabalho” não mencionando qual seria esta refeição, se arroz com feijão, macarrão, não excetuando também o fornecimento de lanche como refeição, não cabe ao julgador fazer tal presunção....
https://pje.trt2.jus.br/jurisprudencia/6d3333eeb83207664088551f30274443;Processo ATOrd - 1000049-22.2017.5.02.0204;Sentença - Data de assinatura: 23/12/2021;Órgão julgador: 4ª Vara do Trabalho de Barueri;"• A ré alegou que o pedido é indevido vez que sempre forneceu refeição aos seus empregados e que a partir de “2012 a Reclamada procedeu nova mudança no cardápio e passou a fornecer alimentação compostas por arroz, feijão, salada e uma proteína, popularmente conhecido como ""prato comercial"", além de sucos e frutas” (fl. 565)...."
https://pje.trt2.jus.br/jurisprudencia/098d6a4308cb9acadcd224fca9a61b16;Processo ATOrd - 1001419-63.2020.5.02.0064;Sentença - Data de assinatura: 21/12/2021;Órgão julgador: 64ª Vara do Trabalho de São Paulo;"• , fato que não ocorreu com os demais gerentes que trabalhou; que a depoente já trabalhou com 10 a 15 gerentes, mas só teve problema com o gerente Miller, pois o mesmo comentava ""do seu tamanho quando estava comendo alguma coisa""; que esse gerente só tinha essa conduta que descreveu; que não tem condições de saber se a reclamante teve problema com algum gerente; que não sabe se a reclamante anotava corretamente os seus horários; que dependendo do horário era disponibilizado arroz..."
https://pje.trt2.jus.br/jurisprudencia/3d1e7ad9694aba01d98b7dba55dbfd92;Processo ATOrd - 1001051-50.2019.5.02.0012;Sentença - Data de assinatura: 20/12/2021;Órgão julgador: 12ª Vara do Trabalho de São Paulo;"• Vilson era mais “estourado” e xingava; que isso ocorreu em 2014/2015; que sofriam mais os empregados que ele não gostava mais; que nada mais presenciou de inconveniente envolvendo a autora no ambiente de trabalho; que morou no mesmo alojamento da autora; que moravam 40 pessoas; que havia infiltração de água quando chovia; havia barata, rato; que não foi feita dedetização; que almoçavam na praça de alimentação; que comiam comida congelada que vinha de Curitiba, muito ruim; que o arroz que é servido..."
https://pje.trt2.jus.br/jurisprudencia/63f8fd63cd1a5ba61ed1b0abee45d3ba;Processo ATSum - 1000306-37.2019.5.02.0314;Sentença - Data de assinatura: 19/12/2021;Órgão julgador: 4ª Vara do Trabalho de Guarulhos;• Em sua defesa, a reclamada aduz que sempre forneceu refeição a seus empregados, sendo os pratos fornecidos compostos de salada, arroz, feijão, opção de proteína, massas, além de bebida, e sempre com alimentos frescos e adequados ao consumo....
https://pje.trt2.jus.br/jurisprudencia/53e95128e781a2914e008b41ca1fcbeb;Processo ATOrd - 1000361-92.2020.5.02.0462;Sentença - Data de assinatura: 17/12/2021;Órgão julgador: 2ª Vara do Trabalho de São Bernardo do Campo;"• (a) a produção, industrialização, compra, venda, importação e exportação de: (a.1) produtos destinados ao consumo animal; (a.2) produtos derivados de cacau e de chocolate; (a.3) chocolates, balas, doces e demais artigos de confeitaria; (a.4) cereais, subprodutos e derivados de cereais, incluindo produtos de arroz; (a.5) biscoitos e bolachas; (a.6) frutas, verduras, raízes, tubérculos, hortaliças e legumes frescos......"
https://pje.trt2.jus.br/jurisprudencia/17e59b85fcf2f77d03b0ef90c499a994;Processo ATOrd - 1001315-37.2017.5.02.0465;Sentença - Data de assinatura: 15/12/2021;Órgão julgador: 5ª Vara do Trabalho de São Bernardo do Campo;• Entretanto, em audiência a reclamante confessou que dentre as suas atribuições não preparava comidas quentes como arroz e feijão, fato confirmado pela testemunha ROSALVO, que também afirmou que a preparação de comidas quentes estava reservada à função de oficial de cozinha....
https://pje.trt2.jus.br/jurisprudencia/40bad1f28dcdc088b28fa2eb3deed5f5;Processo ATOrd - 1001640-13.2019.5.02.0054;Sentença - Data de assinatura: 15/12/2021;Órgão julgador: 54ª Vara do Trabalho de São Paulo;"• recebia as mercadorias sozinha; que a reposição de buffet era feita por escada apenas; que foi registrada no início de março/2018; que trabalhou com a reclamante na Rua da Glória; que a depoente levava pão-de-queijo para a unidade da Conde de Sarzedas, de 3 a 4 vezes por semana; que a reclamante recebia mercadoria, guardava mercadoria, separava a massa para pão-de-queijo, arrastava caixas; que não havia no local carrinho no momento em que a depoente trabalhou na reclamada; que as caixas continham verduras, arroz..."
https://pje.trt2.jus.br/jurisprudencia/c1043943b7294a6d2ec1909410c70f15;Processo ROT - 1001264-65.2020.5.02.0030;Acórdão - Data de assinatura: 14/12/2021;Relator(a): Ana Maria Moraes Barbosa Macedo;Amostras do Inteiro Teor:
https://pje.trt2.jus.br/jurisprudencia/6644613f872dc239c1fa56bf5926cc8a;Processo ROT - 1001399-09.2017.5.02.0313;Acórdão - Data de assinatura: 14/12/2021;Relator(a): Liane Martins Casarin;Amostras do Inteiro Teor:
https://pje.trt2.jus.br/jurisprudencia/2480507f416c28d9b085701430149bb0;Processo ATSum - 1000229-71.2021.5.02.0374;Sentença - Data de assinatura: 14/12/2021;Órgão julgador: 3ª Vara do Trabalho de Mogi das Cruzes;• Esse fato é reconhecido pela grande maioria da população, que, entre um tradicional prato de arroz, feijão, carne e salada (cujo índice nutricional é claramente satisfatório) e um dos famosos pratos da reclamada, não tem dúvida de que o segundo serve apenas para um ou, no máximo, uma ou duas refeições por semana, justamente pelos seus reflexos na saúde do respectivo consumidor. Isso em contexto em que o valor das refeições comparadas é similar....
https://pje.trt2.jus.br/jurisprudencia/31f61bd93a3d8134cf8d774722ab8fcf;Processo ATSum - 1001068-16.2021.5.02.0433;Sentença - Data de assinatura: 13/12/2021;Órgão julgador: 3ª Vara do Trabalho de Santo André;"• A reclamada, em contestação, afirmou que fornecia alimentação compostas por arroz, feijão, salada e uma proteína, popularmente conhecido como ""prato comercial"", além de sucos e frutas em cardápio elaborado por nutricionista e aprovado pelo PAT...."
https://pje.trt2.jus.br/jurisprudencia/2beae9b081fefaec75c2a260d3570658;Processo ROT - 1001191-63.2019.5.02.0601;Acórdão - Data de assinatura: 13/12/2021;Relator(a): Jorge Eduardo Assad;Ementa:
https://pje.trt2.jus.br/jurisprudencia/1d485b930e7b3b3078ada5807da66c69;Processo ATOrd - 1000144-75.2021.5.02.0054;Sentença - Data de assinatura: 13/12/2021;Órgão julgador: 54ª Vara do Trabalho de São Paulo;• Relata que carregava peso, consistente em descer compras do almoxarifado até a cozinha, carregar 6 sacos de arroz que pesavam 30 kg cada um, sacos de bata que pesavam 60 kg, caixas de tomate, coco, leite etc. e, por isso, adquiriu doença no joelho esquerdo (lesão no menisco). Salienta que sua dispensa foi discriminatória. Requer o pagamento de indenização por danos morais....
https://pje.trt2.jus.br/jurisprudencia/530529d67c38d743c0f76c08f34fd4c3;Processo ATOrd - 1000252-96.2020.5.02.0262;Sentença - Data de assinatura: 12/12/2021;Órgão julgador: 2ª Vara do Trabalho de Diadema;• Afirma o reclamante que sofreu dois acidentes de trabalho, sendo o primeiro deles em 05/10/2011, quando estocava produtos embalados em fardos e caixas pesando entre 20 e 30 quilos, tendo sido atingido por um fardo de arroz....
https://pje.trt2.jus.br/jurisprudencia/a93acd7b546c1fa93404dec4f83345e9;Processo ATSum - 1000712-26.2021.5.02.0302;Sentença - Data de assinatura: 09/12/2021;Órgão julgador: 2ª Vara do Trabalho de Guarujá;"• hierárquico, disse que “havia fornecimento de comida no início a cada 10 dias, prazo que passou a aumentar para 20 dias, e como havia também equipe de oficina a bordo, a comida ficou escassa; que a água a bordo não era propícia para uso, motivo pelo qual era necessário ferver; que a tripulação compravam peixe dos pescadores, que às vezes até mesmo doavam alimentos; que chegou a faltar leite, café e farinha e houve refeição apenas com salsicha, sem feijão e arroz..."
https://pje.trt2.jus.br/jurisprudencia/f953451bc9dee06f4a2e1faca7984224;Processo ATOrd - 1000046-21.2020.5.02.0444;Sentença - Data de assinatura: 07/12/2021;Órgão julgador: 4ª Vara do Trabalho de Santos;• O reclamante narra que em decorrência de suas atividades veio a lesionar o pulso do braço direito, já que responsável pela movimentação de sacos de farinha e arroz, de  30kg cada....
https://pje.trt2.jus.br/jurisprudencia/2237a7463bcda43a1331d410aba2bc08;Processo ATOrd - 1001127-38.2020.5.02.0433;Sentença - Data de assinatura: 07/12/2021;Órgão julgador: 3ª Vara do Trabalho de Santo André;• Inicialmente, cumpre ressaltar que é fato notório (CPC/15, art. 374, I) que um prato comercial envolve um padrão composto de arroz, feijão, um tipo de carne e salada, em nada se confundindo com um lanche com hambúrguer, tal qual fornecido pela ré. O lanche fornecido por redes de “fast food” não se confunde com a refeição expressa na norma coletiva, mormente em vista de seu elevado teor calórico e questionável valor nutritivo....
https://pje.trt2.jus.br/jurisprudencia/e08d3aa54b79e58dec84754dc3619a7f;Processo ATOrd - 1001388-87.2020.5.02.0017;Sentença - Data de assinatura: 03/12/2021;Órgão julgador: 17ª Vara do Trabalho de São Paulo;• A demandada anexou o “Cardápio Funcional McDonald’s”, demonstrando o conjunto de refeições que são disponibilizados aos seus empregados, que incluem arroz, feijão, salada, proteínas e frutas. (ID. 4fbd245). O autor não impugnou o referido documento em sua forma ou conteúdo....
https://pje.trt2.jus.br/jurisprudencia/f1d7c28ec4759e9ff381a35a6da197c3;Processo ATOrd - 1000802-93.2019.5.02.0014;Sentença - Data de assinatura: 03/12/2021;Órgão julgador: 14ª Vara do Trabalho de São Paulo;• Segundo o laudo pericial de ID. ef0b179 – fl. 539 e seguintes, o autor era responsável por operar os equipamentos de beneficiamento de grãos de arroz e feijão tipo (pré-limpeza, catador de pedra, peneiras, coluna de ar, treuer, polidores e selecionadora eletrônica de grãos), visando manter a produção de acordo com diretriz da companhia. Ainda, empacotava, pesava e carimbava a mercadoria....
https://pje.trt2.jus.br/jurisprudencia/cf08782f15b0951b427db4ca9696c3ee;Processo ATOrd - 1000377-36.2020.5.02.0433;Sentença - Data de assinatura: 01/12/2021;Órgão julgador: 3ª Vara do Trabalho de Santo André;• Em audiência, o reclamante reconhece que a ré fornecia alimentação composta de arroz, feijão, frango e purê (quesito 3).Tal cardápio refere-se a refeição que satisfaz regularmente as necessidades nutricionais mínimas do empregado....
https://pje.trt2.jus.br/jurisprudencia/7928c887d973de5eb5976c24ceebf071;Processo ATOrd - 1001098-57.2020.5.02.0313;Sentença - Data de assinatura: 01/12/2021;Órgão julgador: 3ª Vara do Trabalho de Guarulhos;• Além disso, a testemunha CAMILE (fls. 540 do PDF) confirmou que a reclamada “oferecia refeição (arroz, feijão, salada e frango) e lanche, podendo o trabalhador escolher por qualquer um deles”. Portanto, julgo improcedente o pedido em tela....
https://pje.trt2.jus.br/jurisprudencia/c511908542d2f764e9a87f149f221777;Processo ROT - 1000510-98.2020.5.02.0491;Acórdão - Data de assinatura: 01/12/2021;Relator(a): Moises dos Santos Heitor;Amostras do Inteiro Teor:
https://pje.trt2.jus.br/jurisprudencia/8d4b8a210d5cac42948db7022155f6b9;Processo ATOrd - 1000596-39.2021.5.02.0231;Sentença - Data de assinatura: 01/12/2021;Órgão julgador: 1ª Vara do Trabalho de Carapicuíba;• Tendo em vista o depoimento da testemunha convidada pela autora, bem como que a reclamada não demonstrou fornecimento de refeição distinta dos lanches comercializados, com disponibilidade de opções de arroz e proteína, reconheço a incidência da norma coletiva e defiro à parte reclamante:...
https://pje.trt2.jus.br/jurisprudencia/d13872946199e847d9abe99fdb4655ed;Processo ATOrd - 1000431-32.2021.5.02.0056;Sentença - Data de assinatura: 30/11/2021;Órgão julgador: 56ª Vara do Trabalho de São Paulo;"• William, dono da reclamada; que a reclamada fornecia o arroz cru e assim, se alguém cozinhasse, comiam, isso antes da pandemia; que às vezes também levavam marmita; que depois da reabertura da loja, forneciam o arroz e às vezes a mistura também; que os funcionários também podiam comer os lanches e salgados""...."
https://pje.trt2.jus.br/jurisprudencia/26c312e4ea4034d3d031becbcc2a3b10;Processo ATOrd - 1000378-59.2021.5.02.0021;Sentença - Data de assinatura: 30/11/2021;Órgão julgador: 21ª Vara do Trabalho de São Paulo;• Ao prestar depoimento o Autor afirmou que que havia comida, mas não havia ninguém específico para cozinhá-la, que só faziam quando dava tempo e que a comida era enlatada, seleta de legumes, cenoura, arroz enlatado e carne do hambúrguer....
https://pje.trt2.jus.br/jurisprudencia/4b68f746c6685e272bb7efa3f3185f02;Processo ATOrd - 1000345-67.2021.5.02.0054;Sentença - Data de assinatura: 29/11/2021;Órgão julgador: 54ª Vara do Trabalho de São Paulo;"• A respeito do tema, o preposto da ré, em seu depoimento pessoal disse: “que a reclamante poderia escolher se alimentar de arroz, feijão, dois tipos de proteína, salada, sucos e frutas, sendo a refeição preparada na loja; que o gerente o fazia” (grifos meus)...."
https://pje.trt2.jus.br/jurisprudencia/c69cf48714f4a54359deb2b860883d32;Processo ROT - 1000399-80.2021.5.02.0006;Acórdão - Data de assinatura: 26/11/2021;Relator(a): Sueli Tome da Ponte;Amostras do Inteiro Teor:
https://pje.trt2.jus.br/jurisprudencia/29650ae75febe5cf1b6bae6be32ed524;Processo MSCiv - 1003617-37.2021.5.02.0000;Decisão - Data de assinatura: 26/11/2021;Órgão julgador: SDI-4 - Cadeira 9;• A litisconsorte apresentou defesa na qual referiu que foi verificado, através de notas fiscais desconhecidas e não autorizadas, que a ex-empregada realizava compras para o seu mercado pessoal por meio do CNPJ da empresa, adquirindo produtos estranhos aos comercializados pelo posto de gasolina, como arroz, feijão, sardinha, macarrão, etc., razão porque foi dispensada por justa causa, com fulcro...
https://pje.trt2.jus.br/jurisprudencia/264bd84f35eba7ac034eeba8588186b8;Processo ROT - 1000456-25.2020.5.02.0462;Acórdão - Data de assinatura: 26/11/2021;Relator(a): Moises dos Santos Heitor;Amostras do Inteiro Teor:
https://pje.trt2.jus.br/jurisprudencia/02ac8b9ae4117faab8ea3ffa3b99ab05;Processo ATOrd - 1000964-53.2020.5.02.0467;Sentença - Data de assinatura: 23/11/2021;Órgão julgador: 7ª Vara do Trabalho de São Bernardo do Campo;• “Descrição das atividades realizadas: refere que pegava o pó do medicamento com uma barrica (semelhando a uma caneca de pegar arroz) e abastecia a máquina que produzia o medicamento amoxicilina. Relata que o abastecimento era feito acima do nível de seu ombro porque a entrada da máquina era alta. Relata que a operação era realizada aproximadamente 5 vezes por minuto. Realizou essa atividade por aproximadamente 10 anos (sic)....
https://pje.trt2.jus.br/jurisprudencia/8b44072cac5083251a72fd4d7aa0608e;Processo ROT - 1000746-29.2020.5.02.0401;Acórdão - Data de assinatura: 22/11/2021;Relator(a): Fernanda Oliva Cobra Valdivia;Amostras do Inteiro Teor:
https://pje.trt2.jus.br/jurisprudencia/1136b28ee93f4b09c5419fb75dc87ad6;Processo ATOrd - 1000331-42.2019.5.02.0446;Sentença - Data de assinatura: 22/11/2021;Órgão julgador: 6ª Vara do Trabalho de Santos;• A testemunha da reclamada afirmou “que a reclamada fornecia arroz, feijão, mistura e salada, de boa qualidade, preparado no local”.Se a norma coletiva pretendia excepcionar o tipo de refeição a ser fornecida deveria tê-lo feito explicitamente....
https://pje.trt2.jus.br/jurisprudencia/6363197f103e5bb72fe814cb6e40da21;Processo ATOrd - 1000770-24.2021.5.02.0045;Sentença - Data de assinatura: 19/11/2021;Órgão julgador: 45ª Vara do Trabalho de São Paulo;• Em sua defesa, a reclamada asseverou que fornecia alimentação aos seus funcionários composta por arroz, feijão, salada e uma proteína.Assim, nos termos do artigo 818, I da CLT, cabia ao reclamante o ônus de provar suas alegações, sendo que dele não se desincumbiu, pois nenhuma prova produziu nos autos a esse respeito....
https://pje.trt2.jus.br/jurisprudencia/65174ec9e5f740e95de547c8685676e1;Processo RORSum - 1001131-41.2020.5.02.0703;Acórdão - Data de assinatura: 17/11/2021;Relator(a): Francisco Ferreira Jorge Neto;Amostras do Inteiro Teor:
https://pje.trt2.jus.br/jurisprudencia/0f6d400e6062d1e51733e118c471e58f;Processo ATOrd - 1000367-83.2020.5.02.0435;Sentença - Data de assinatura: 17/11/2021;Órgão julgador: 5ª Vara do Trabalho de Santo André;• A parte autora pretende o pagamento da indenização por dano moral, aduzindo que a ré, embora obrigada pelo acordo coletivo a fornecer refeição comercial aos funcionários, apenas fornecia um prato de arroz puro, às vezes com um ovo, às vezes uma salsicha ou nuggets industrializado....
https://pje.trt2.jus.br/jurisprudencia/e8c4ca30cc0fe9bfdda7b56ee24e9271;Processo ROT - 1000162-20.2021.5.02.0241;Acórdão - Data de assinatura: 17/11/2021;Relator(a): Rafael Edson Pugliese Ribeiro;Ementa:
https://pje.trt2.jus.br/jurisprudencia/df96733fa3fb55cde52165e2d98a76c6;Processo AP - 0001012-06.2014.5.02.0090;Acórdão - Data de assinatura: 17/11/2021;Relator(a): Ivani Contini Bramante;Ementa:
https://pje.trt2.jus.br/jurisprudencia/9731aa440f38ec6fe85b1dc118ab00b5;Processo ATSum - 1000188-87.2021.5.02.0703;Sentença - Data de assinatura: 16/11/2021;Órgão julgador: 3ª Vara do Trabalho de São Paulo - Zona Sul;• O perito judicial afirmou: “Conforme pode ser constatado durante a inspeção, a empresa Reclamada é um Hotel onde serve aproximadamente 500 refeições por dia (entre café da manhã e almoço), sendo o Autor admitido em 02/09/2016 na função de Ajudante de Cozinha, promovido em 01/02/2020 para 3º Cozinheiro, onde o mesmo relata que suas atividades sempre foram as mesmas, tais como, preparação de café da manhã (pães, lanches diversos, ovos), pré preparo de pratos quentes (arroz...
https://pje.trt2.jus.br/jurisprudencia/0a38564e42ddc8cf5166eacfe30adafe;Processo ATSum - 1001016-09.2020.5.02.0060;Sentença - Data de assinatura: 16/11/2021;Órgão julgador: 60ª Vara do Trabalho de São Paulo;"• ameaçada por Graziela; a depoente pegou covid e entregou atestado; Graziela acusou a depoente na frente dos clientes; a depoente então resolveu pedir as contas porque a colocaram no horário do fechamento e seu marido achou perigoso; a depoente pediu ajuda inclusive para o gerente regional, mas não foi atendida; a depoente está com problemas psiquiátricos atualmente; a depoente atuou no caixa comercial, mas ficou pouco, cerca de 7 vezes porque havia o rodízio; no caixa comercial pegava caixas pesadas de óleo, arroz..."
https://pje.trt2.jus.br/jurisprudencia/78a6641e1d5bb7d11fa1b96d80470a56;Processo ATOrd - 1000200-23.2021.5.02.0341;Sentença - Data de assinatura: 16/11/2021;Órgão julgador: 1ª Vara do Trabalho de Itaquaquecetuba;"• Juízo perguntou se ficaram sempre em 3 e a depoente confirmou e depois disse que na verdade trabalhava com a reclamante no período das 12h10 às 22h e que pelo fato no período da manhã das 06h30 às 16h18 ter saído uma outra colega a depoente foi deslocada para este horário para ajudar a colega deixando a reclamante sozinha; que tudo isso depois de ter confirmado que sempre trabalharam em 3; que a reclamante fazia mais ou menos umas 200 refeições no período da noite; que a refeição consistia em carne, salada, arroz..."
https://pje.trt2.jus.br/jurisprudencia/09d7bab0ba96e52399475d767653534c;Processo ROT - 1001260-43.2020.5.02.0607;Acórdão - Data de assinatura: 11/11/2021;Relator(a): Anneth Konesuke;Amostras do Inteiro Teor:
https://pje.trt2.jus.br/jurisprudencia/020ad093218c8865e3838a4171965014;Processo ATOrd - 1000941-48.2020.5.02.0422;Sentença - Data de assinatura: 11/11/2021;Órgão julgador: 2ª Vara do Trabalho de Santana de Parnaíba;"• A testemunha trazida pelas rés, por sua vez, esclareceu “(...) que a autora fazia arroz, refogado, farofa, feijão, depois ficava na reposição do buffet e lavava as louças que sujara; que a autora não lavava banheiro, pois o pessoal do salão fazia essa função; que a autora lavava os utensílios que usava e limpava o chão, no fim do dia, junto com os demais empregados (...)”...."
https://pje.trt2.jus.br/jurisprudencia/2cb1b5926544cca3e5a609628b0c373d;Processo ROT - 1001993-31.2019.5.02.0320;Acórdão - Data de assinatura: 11/11/2021;Relator(a): Adriana Maria Battistelli Varellis;Amostras do Inteiro Teor:
https://pje.trt2.jus.br/jurisprudencia/cc685d814a696601811d5078d036ff6b;Processo ROT - 1000669-82.2020.5.02.0445;Acórdão - Data de assinatura: 11/11/2021;Relator(a): Doris Ribeiro Torres Prina;Amostras do Inteiro Teor:
https://pje.trt2.jus.br/jurisprudencia/498abed76026f610e8f57c7f80d12b47;Processo RORSum - 1000814-34.2020.5.02.0318;Acórdão - Data de assinatura: 10/11/2021;Relator(a): Jucirema Maria Godinho Goncalves;Amostras do Inteiro Teor:
https://pje.trt2.jus.br/jurisprudencia/f4c319dc5fe7b251fa30ea9fa02d92ff;Processo RORSum - 1001286-47.2020.5.02.0023;Acórdão - Data de assinatura: 09/11/2021;Relator(a): Orlando Apuene Bertao;Amostras do Inteiro Teor:
https://pje.trt2.jus.br/jurisprudencia/3f1a7e6c38b0b1a22dce9f8a68e4ba4c;Processo ATOrd - 1001025-09.2019.5.02.0382;Sentença - Data de assinatura: 09/11/2021;Órgão julgador: 2ª Vara do Trabalho de Osasco;• Não obstante, o próprio assistente técnico da autora também relata atividades, como essa: “Havia determinação para auxiliar os clientes, levantando fardos de refrigerantes, caixas de leite, pacotes de arroz, e outros itens com peso elevado.”, (ID. 4dd417e - Pág. 6), não constando que tenha vistoriado o local de trabalho....
https://pje.trt2.jus.br/jurisprudencia/e213203c142af7824c75a1f66b39e049;Processo ATOrd - 1000452-57.2021.5.02.0363;Sentença - Data de assinatura: 08/11/2021;Órgão julgador: 3ª Vara do Trabalho de Mauá;• “Os produtos separados nas gaiolas são diversos: fardos com 6 pacotes de arroz (30 kg), fardos de refrigerantes, caixas com legumes (25 a 30 kg), caixas com sabão em pó ou amaciante de roupas (18 a 20 kg), entre outros....
https://pje.trt2.jus.br/jurisprudencia/b22ebc111a5d4226e254d073b4f1ddbf;Processo ATOrd - 1000454-27.2021.5.02.0363;Sentença - Data de assinatura: 03/11/2021;Órgão julgador: 3ª Vara do Trabalho de Mauá;"• A autora disse que “a refeição era composta de lanche, batata e refrigerante, e por uns 2 meses a empresa colocou arroz e feijão e o chicken empanado (...) em relação à salada, se pegasse hamburguer não poderia pegar salada; que isso ocorria umas 2 ou 3 vezes por semana”, situação esta corroborada pela 1ª testemunha por ela conduzida e também pela testemunha que compareceu à pedido da ré: “a empresa dava a opção para o funcionário pegar..."
https://pje.trt2.jus.br/jurisprudencia/0f97a516f4fa44f6c4e32738064c9f68;Processo ATOrd - 1000270-64.2020.5.02.0603;Sentença - Data de assinatura: 03/11/2021;Órgão julgador: 3ª Vara do Trabalho de São Paulo - Zona Leste;"• marcados não estavam corretos; não tinham folgas, trabalhavam todos os dias; o autor trabalhava de 25 a 26 dias por mês; as folgas não eram marcadas nos cartões de ponto; o autor tinha 15 minutos de intervalo para refeição; não dava para fazer 1h; até descerem para o refeitório eram 3 minutos, então faziam 12 minutos de almoço; trabalhavam em feriados, praticamente em todos, era muito raro folgarem; o trabalho nas folgas era obrigatório; já presenciou comida estragada no refeitório, com insetos, baratas no arroz..."
https://pje.trt2.jus.br/jurisprudencia/5ba457429f3c3c7d93ce84b72469b0f4;Processo ATOrd - 1000314-09.2016.5.02.0382;Sentença - Data de assinatura: 31/10/2021;Órgão julgador: 2ª Vara do Trabalho de Osasco;"• O autor relatou: “que não recebia refeições, mas somente lanche; que salvo engano foi implementado em 2012 ou 2013 o fornecimento de refeição como arroz e feijão , mas não havia tempo hábil para consumi-los;”...."
https://pje.trt2.jus.br/jurisprudencia/4817ac03aaa5e60bcc32d014dbd61533;Processo ATOrd - 1001417-69.2020.5.02.0072;Sentença - Data de assinatura: 28/10/2021;Órgão julgador: 72ª Vara do Trabalho de São Paulo;• 01.11-3-01 - Cultivo de arroz01.11-3-02 - Cultivo de milho01.15-6-00 - Cultivo de soja...
https://pje.trt2.jus.br/jurisprudencia/b226bfd83bbfb2eea71fe238afbc7328;Processo ATSum - 1000061-16.2021.5.02.0521;Sentença - Data de assinatura: 28/10/2021;Órgão julgador: Vara do Trabalho de Arujá;"• ""que trabalha na reclamada desde julho de 2006; que o depoente é coordenador de logística; que o reclamante era ajudante operacional, separando mercadorias e carregando veículos; que o carregamento era manual; que o carregamento era de caixa; que o peso das caixas variava de 10kg, 15kg, no maximo 30 kg; que as mercadorias eram caixas de sabão, sendo 20 caixas de 800g, e de gêneros alimenticios; que as caixas de sabão de 1,8kg vinham 10 em cada caixa; que os pacotes de arroz..."
https://pje.trt2.jus.br/jurisprudencia/324409741ff1e907cf1d748a3389ab1e;Processo ATSum - 1000486-98.2021.5.02.0341;Sentença - Data de assinatura: 27/10/2021;Órgão julgador: 1ª Vara do Trabalho de Itaquaquecetuba;"• A testemunha da reclamada declarou o seguinte:“[...]10) que a reclamante trabalhava como ajudante de cozinha; 11) que a reclamante ajudava na preparação dos alimentos e pratos; 12) que a reclamante cozinhava arroz; 13) que a reclamante..."
https://pje.trt2.jus.br/jurisprudencia/558229e23f36845cf3750cb61f51d126;Processo - 1001224-60.2020.5.02.0070;Sentença - Data de assinatura: 27/10/2021;Órgão julgador: 70ª Vara do Trabalho de São Paulo;"• A reclamante reconhece, em seu depoimento pessoal (fl. 552) que “era fornecida refeição pela reclamada no local; como por exemplo arroz, feijão, pure, frango; eram 3 condimentos que poderiam pegar”...."
https://pje.trt2.jus.br/jurisprudencia/43a2e1f3cde624e56ccd55651d510e02;Processo ROT - 1000670-15.2020.5.02.0042;Acórdão - Data de assinatura: 25/10/2021;Relator(a): Leila Aparecida Chevtchuk de Oliveira;Amostras do Inteiro Teor:
https://pje.trt2.jus.br/jurisprudencia/477bcdcd2174c83d8d3d4eb62f6c6d00;Processo - 1001400-17.2020.5.02.0433;Sentença - Data de assinatura: 22/10/2021;Órgão julgador: 3ª Vara do Trabalho de Santo André;• O autor relata que cozinhava, como por exemplo arroz e feijão, o que de per si não denota o acúmulo, diante da simplicidade do preparo de tais alimentos. A testemunha afirma que o autor também preparava frango, o que sequer foi mencionado pelo autor, não podendo prevalecer suas declarações neste particular....
